t,A,dA_dt
30.41408348083496,1.1725958585739136,0.0003384533047210425
9.48189640045166,1.1718854904174805,0.0007094080792739987
9.889978408813477,1.1721221208572388,0.0005859205848537385
20.176034927368164,1.1733336448669434,-4.737669587484561e-05
53.92678451538086,1.1730420589447021,0.00010516490146983415
37.99959945678711,1.1733285188674927,-4.47322781838011e-05
16.599319458007812,1.1731185913085938,6.510494131362066e-05
40.00400161743164,1.1734212636947632,-9.324272105004638e-05
12.098420143127441,1.1728181838989258,0.0002222465118393302
47.64952850341797,1.1728790998458862,0.00019037062884308398
29.369873046875,1.1725393533706665,0.00036798525252379477
9.517903327941895,1.1719105243682861,0.0006963570485822856
38.40768051147461,1.1734588146209717,-0.00011289544636383653
17.511503219604492,1.1732767820358276,-1.765220622473862e-05
13.178635597229004,1.1730983257293701,7.569731678813696e-05
8.449689865112305,1.1707621812820435,0.0012949814554303885
17.59552001953125,1.1732910871505737,-2.5115752578130923e-05
34.590919494628906,1.1731412410736084,5.326814789441414e-05
25.973194122314453,1.1738225221633911,-0.00030337096541188657
46.60531997680664,1.173444151878357,-0.00010520665091462433
5.665132999420166,1.1625282764434814,0.00554693304002285
0.516103208065033,1.0346343517303467,0.06141706928610802
34.170833587646484,1.1733379364013672,-4.964808249496855e-05
47.625526428222656,1.1728923320770264,0.00018347080913372338
48.08161544799805,1.1726629734039307,0.0003033726825378835
1.5723145008087158,1.0880687236785889,0.040549568831920624
49.617923736572266,1.1728014945983887,0.0002309359551873058
8.665733337402344,1.1710658073425293,0.0011368016712367535
12.758551597595215,1.1730130910873413,0.00012028225319227204
48.309661865234375,1.1725749969482422,0.00034932440030388534
24.220844268798828,1.1734323501586914,-9.907439380185679e-05
50.19403839111328,1.173215627670288,1.4346147509058937e-05
29.765953063964844,1.1724694967269897,0.00040447976789437234
37.759552001953125,1.1732321977615356,5.701809641323052e-06
24.232847213745117,1.1734369993209839,-0.00010150128946406767
2.424484968185425,1.1170462369918823,0.027698667719960213
31.710342407226562,1.173271656036377,-1.4981377717049327e-05
2.7245450019836426,1.1249383687973022,0.0240233913064003
15.999199867248535,1.1730552911758423,9.825553570408374e-05
51.05821228027344,1.1737922430038452,-0.0002874869969673455
20.200040817260742,1.1733298301696777,-4.54272776551079e-05
50.794158935546875,1.1736390590667725,-0.00020726172078866512
10.646129608154297,1.1723620891571045,0.00046057836152613163
46.19723892211914,1.1736081838607788,-0.0001911123254103586
42.524505615234375,1.172727108001709,0.0002698558382689953
47.73354721069336,1.1728336811065674,0.00021415294031612575
8.30566120147705,1.170539140701294,0.001411072793416679
26.573314666748047,1.173750400543213,-0.0002655962889548391
20.020004272460938,1.173356294631958,-5.926469384576194e-05
12.710541725158691,1.1730012893676758,0.00012647958646994084
3.192638635635376,1.1351836919784546,0.01914423517882824
30.06601333618164,1.1724854707717896,0.0003961423353757709
44.90098190307617,1.173706293106079,-0.00024247592955362052
49.62992477416992,1.172809362411499,0.00022684953000862151
49.14982986450195,1.1725554466247559,0.00035958251100964844
4.368873596191406,1.1521989107131958,0.010779395699501038
26.297260284423828,1.1737983226776123,-0.0002906788722611964
11.006200790405273,1.1724443435668945,0.0004176025977358222
44.43288803100586,1.1735764741897583,-0.00017448030121158808
19.99599838256836,1.1733595132827759,-6.0967038734816015e-05
21.340267181396484,1.1731131076812744,6.800937990192324e-05
44.42088317871094,1.173572063446045,-0.00017222466703969985
18.639728546142578,1.1734155416488647,-9.027744818013161e-05
48.8377685546875,1.1724916696548462,0.0003928856458514929
47.92558670043945,1.1727352142333984,0.00026563304709270597
11.150230407714844,1.1724824905395508,0.000397700525354594
43.23264694213867,1.1730117797851562,0.0001210039117722772
43.3166618347168,1.1730537414550781,9.901844896376133e-05
14.978995323181152,1.1731109619140625,6.914001278346404e-05
52.534507751464844,1.1739606857299805,-0.0003757740487344563
2.544508934020996,1.120335340499878,0.026175888255238533
52.77455520629883,1.1738642454147339,-0.00032522325636819005
28.085617065429688,1.1731313467025757,5.843753751832992e-05
44.52890396118164,1.1736092567443848,-0.00019167058053426445
40.784156799316406,1.173128604888916,5.989132841932587e-05
3.8527705669403076,1.1460089683532715,0.0138595812022686
37.02740478515625,1.1728938817977905,0.00018267605628352612
20.104021072387695,1.173344373703003,-5.3036277677165344e-05
42.15243148803711,1.1726915836334229,0.0002884104033000767
1.2962592840194702,1.0762016773223877,0.04550958797335625
43.78475570678711,1.1732922792434692,-2.574984318925999e-05
46.48529815673828,1.1734976768493652,-0.00013325772306416184
46.845367431640625,1.173326015472412,-4.3388754420448095e-05
35.347068786621094,1.1727752685546875,0.00024465942988172174
12.51850414276123,1.1729499101638794,0.00015335243369918317
13.874774932861328,1.1731635332107544,4.1641582356533036e-05
46.00519943237305,1.1736657619476318,-0.00022125928080640733
5.5571112632751465,1.161894679069519,0.005871162749826908
50.926185607910156,1.173719048500061,-0.00024919508723542094
50.33806610107422,1.1733229160308838,-4.175872527412139e-05
4.824965000152588,1.1565468311309814,0.008590851910412312
11.798359870910645,1.1727122068405151,0.0002776531327981502
43.17263412475586,1.1729823350906372,0.00013641308760270476
34.24284744262695,1.1733065843582153,-3.320540417917073e-05
21.196239471435547,1.173141598701477,5.307718674885109e-05
13.094618797302246,1.173084020614624,8.318482286995277e-05
5.341068267822266,1.1605132818222046,0.0065765841864049435
19.71994400024414,1.1733919382095337,-7.788882066961378e-05
34.19483947753906,1.1733275651931763,-4.4236352550797164e-05
23.776756286621094,1.1732594966888428,-8.588695891376119e-06
52.942588806152344,1.1737778186798096,-0.00027993315597996116
31.25425148010254,1.173033356666565,0.00010972285963362083
14.990998268127441,1.173109769821167,6.972030678298324e-05
50.90217971801758,1.173704981803894,-0.00024182788911275566
50.75815200805664,1.1736160516738892,-0.0001952571765286848
10.058012008666992,1.1721930503845215,0.0005488738534040749
13.334667205810547,1.1731212139129639,6.373910582624376e-05
32.85057067871094,1.1736047267913818,-0.00018932230887003243
20.728145599365234,1.1732356548309326,3.903113338310504e-06
34.90298080444336,1.1729841232299805,0.00013543829845730215
51.26225280761719,1.1738895177841187,-0.00033849201281554997
21.700340270996094,1.1730475425720215,0.00010231687338091433
17.427486419677734,1.1732622385025024,-1.0013949577114545e-05
16.851369857788086,1.1731597185134888,4.3612064473563805e-05
1.7403481006622314,1.0946396589279175,0.03772628679871559
12.122424125671387,1.1728262901306152,0.0002179959265049547
22.40848159790039,1.1729736328125,0.00014093687059357762
50.96219253540039,1.1737397909164429,-0.00026001903461292386
2.916583299636841,1.129430890083313,0.021898753941059113
53.05060958862305,1.1737146377563477,-0.00024684163508936763
31.05021095275879,1.1729201078414917,0.0001689421769697219
28.169633865356445,1.1730866432189941,8.182971942005679e-05
48.441688537597656,1.1725362539291382,0.0003695736522786319
19.443889617919922,1.1734141111373901,-8.95042612683028e-05
20.668132781982422,1.173247218132019,-2.1949392703390913e-06
12.72254467010498,1.1730042695999146,0.00012491008965298533
41.02420425415039,1.1730254888534546,0.00011385581456124783
43.94078826904297,1.1733684539794922,-6.561349437106401e-05
6.649329662322998,1.1668095588684082,0.0033449530601501465
21.9883975982666,1.1730058193206787,0.00012413972581271082
17.943588256835938,1.1733450889587402,-5.337361290003173e-05
5.029006004333496,1.15823233127594,0.007736991625279188
30.76215171813965,1.172763466835022,0.00025084492517635226
50.89017868041992,1.1736979484558105,-0.00023809999402146786
3.0126025676727295,1.1315232515335083,0.020901307463645935
26.357271194458008,1.1737899780273438,-0.00028633116744458675
52.97859573364258,1.1737573146820068,-0.0002692353446036577
30.786157608032227,1.1727761030197144,0.0002442283439449966
