t,P,dP_dt
7.798159599304199,6.749026298522949,1.6100362539291382
39.93598556518555,441.8320007324219,30.228164672851562
48.492698669433594,745.5655517578125,40.94769287109375
19.541507720947266,59.322898864746094,8.40457534790039
30.222644805908203,203.33963012695312,19.02741050720215
30.517704010009766,209.0027313232422,19.353670120239258
1.0590118169784546,1.0195192098617554,0.3335164785385132
5.024604797363281,3.3305504322052,0.9044952392578125
23.306461334228516,97.23853302001953,11.813224792480469
7.573915004730225,6.395665645599365,1.5417232513427734
27.2956600189209,152.30419921875,15.859557151794434
25.171234130859375,120.96778106689453,13.658219337463379
29.60892105102539,191.8670654296875,18.352436065673828
51.12462615966797,857.9782104492188,44.51076889038086
38.22464370727539,391.83770751953125,28.191537857055664
19.364473342895508,57.84779739379883,8.256556510925293
24.876174926757812,116.98261260986328,13.360411643981934
17.452489852905273,43.53683090209961,6.738412857055664
19.87197494506836,62.1470832824707,8.684091567993164
41.93058776855469,504.5368347167969,32.63911819458008
51.7619514465332,886.6295166015625,45.39955139160156
38.673133850097656,404.602294921875,28.72258949279785
40.183837890625,449.3628234863281,30.525487899780273
11.161832809448242,14.192424774169922,2.90069580078125
6.134027004241943,4.4670209884643555,1.1516414880752563
53.780155181884766,981.1637573242188,48.29008865356445
21.748550415039062,79.98809814453125,10.346211433410645
46.35647201538086,661.0994873046875,38.1655158996582
31.82776641845703,235.3115692138672,20.814781188964844
4.705941200256348,3.0523974895477295,0.8414578437805176
10.559911727905273,12.528923988342285,2.631856918334961
31.7923583984375,234.57537841796875,20.775035858154297
2.546109199523926,1.631135106086731,0.4977118968963623
52.245849609375,908.7646484375,46.081790924072266
2.4280855655670166,1.573287010192871,0.4827280640602112
18.632726669311523,52.025699615478516,7.657834529876709
40.92738723754883,472.3985595703125,31.421226501464844
16.944988250732422,40.21426010131836,6.361337184906006
13.427886009216309,22.041278839111328,4.067993640899658
19.37627601623535,57.9453239440918,8.266386985778809
46.450889587402344,664.7078247070312,38.28667449951172
8.93118667602539,8.782698631286621,1.988109827041626
45.63652801513672,633.960693359375,37.24671173095703
31.40287971496582,226.56968688964844,20.33875274658203
5.2016401290893555,3.493924617767334,0.9410097599029541
21.772153854370117,80.23261260986328,10.36788272857666
8.14042854309082,7.318587303161621,1.7183990478515625
2.5815162658691406,1.6488356590270996,0.5022770166397095
32.18183517456055,242.75091552734375,21.212968826293945
7.904380798339844,6.921820640563965,1.643133282661438
31.32026481628418,224.89328002929688,20.24642562866211
8.388278007507324,7.754661560058594,1.8000017404556274
