x,t,v,dv_dt
0.5637974143028259,20.27605438232422,1.056813359260559,-0.19550876319408417
-1.0447571277618408,6.321264266967773,0.44393613934516907,1.2783304452896118
-0.881415843963623,6.593318462371826,0.7379160523414612,0.888010561466217
0.04585232958197594,13.450690269470215,1.0956369638442993,0.05481184646487236
-0.5374380350112915,35.95119094848633,-1.0662024021148682,0.17211565375328064
-0.7042564749717712,25.333066940307617,0.9258788228034973,0.33558300137519836
-0.8143914937973022,11.066213607788086,-1.0873708724975586,0.6099284887313843
0.6869234442710876,26.669334411621094,1.0308480262756348,-0.3511441946029663
0.7087539434432983,8.06561279296875,1.1489983797073364,-0.44676175713539124
-0.5587428212165833,31.766353607177734,0.9690261483192444,0.24547524750232697
-0.17901574075222015,19.57991600036621,1.0339800119400024,0.1799066662788391
-1.0337445735931396,6.345269203186035,0.47418808937072754,1.245262861251831
-0.4419971704483032,25.605121612548828,0.9969081878662109,0.21350708603858948
-1.2700605392456055,11.674334526062012,-0.2696579694747925,1.9214526414871216
1.2656073570251465,8.785757064819336,0.1910802572965622,-2.0177505016326904
-1.0072110891342163,5.633126735687256,-0.5480166673660278,1.2241148948669434
-1.282148838043213,11.730345726013184,-0.1619909554719925,1.9407318830490112
-0.1811380535364151,23.060611724853516,-1.0833731889724731,-0.04073353484272957
-0.7696544528007507,17.31546401977539,-0.9720394015312195,0.47512152791023254
-1.1267253160476685,31.070213317871094,0.5563029646873474,1.146146535873413
0.47587981820106506,3.7767553329467773,-0.4908164441585541,-0.6409419178962708
0.931329071521759,0.34406882524490356,-0.35482218861579895,-0.638920247554779
0.11910580843687057,22.780555725097656,-1.0559366941452026,-0.1633581966161728
-0.5742244720458984,31.750350952148438,0.9650386571884155,0.25201207399368286
-0.27052345871925354,32.05440902709961,1.0294510126113892,0.18678699433803558
0.6378552913665771,1.0482096672058105,-0.349219411611557,0.4526633024215698
0.814163088798523,33.078617095947266,0.9721089601516724,-0.5688176155090332
-1.0727733373641968,5.77715539932251,-0.35606998205184937,1.4331157207489014
1.1361498832702637,8.505701065063477,0.7112078070640564,-1.591508388519287
-0.1121920645236969,32.20643997192383,1.054705262184143,0.15865249931812286
0.4355393946170807,16.14723014831543,-0.9780969619750977,-0.1864730566740036
1.125411033630371,33.46269226074219,0.596729040145874,-1.3960707187652588
0.09943779557943344,19.843969345092773,1.0715562105178833,0.07604452967643738
-0.8475404977798462,25.17303466796875,0.8603924512863159,0.496120810508728
0.42770203948020935,16.155231475830078,-0.9795834422111511,-0.1852668821811676
0.5238414406776428,1.6163232326507568,-0.04638737812638283,0.5139163136482239
1.221348524093628,21.140228271484375,0.22465193271636963,-1.6861367225646973
0.5244340300559998,1.8163632154464722,0.0478796549141407,0.4186665415763855
-0.348764032125473,10.666132926940918,-1.2009897232055664,0.06332338601350784
1.2037477493286133,34.0388069152832,-0.33052900433540344,-1.4605369567871094
0.06337960064411163,13.466692924499512,1.0966193675994873,0.04774184897542
1.2381151914596558,33.86277389526367,-0.05261355638504028,-1.6728352308273315
-0.4210534393787384,7.097419261932373,1.0502994060516357,0.4318022131919861
-1.2296464443206787,30.798160552978516,0.1782037615776062,1.6027158498764038
0.8149499893188477,28.34967041015625,-0.8784660696983337,-0.44914618134498596
-0.5040726661682129,31.822364807128906,0.982247531414032,0.2264653593301773
-0.949038028717041,5.537107467651367,-0.6576659679412842,1.0467360019683838
-1.0998191833496094,17.715543746948242,-0.6218762397766113,1.2977772951126099
-0.06761013716459274,13.34666919708252,1.0867927074432373,0.10162819921970367
1.1126216650009155,8.473694801330566,0.7604243159294128,-1.5088309049606323
0.5565545558929443,2.1284255981445312,0.1457233875989914,0.19642135500907898
0.3150360584259033,20.044008255004883,1.0796959400177002,-0.014602025970816612
-0.8108023405075073,29.93398666381836,-0.974575936794281,0.5624257922172546
0.8219454884529114,33.08661651611328,0.9675045609474182,-0.5843725800514221
0.49126729369163513,32.76655197143555,1.0735712051391602,-0.13126914203166962
0.6618312001228333,2.9125823974609375,0.03516035154461861,-0.45803260803222656
-0.9656929969787598,17.531505584716797,-0.8245357871055603,0.9072100520133972
-0.1574525088071823,7.337467670440674,1.1414518356323242,0.318798303604126
-0.48827889561653137,29.621923446655273,-1.0733709335327148,0.1286667138338089
-0.08498365432024002,13.330666542053223,1.0851316452026367,0.10689244419336319
0.8717156052589417,14.226845741271973,0.940496027469635,-0.6856544613838196
-0.47967517375946045,29.613922119140625,-1.0744203329086304,0.12171480059623718
-0.991557776927948,12.426485061645508,0.8407079577445984,0.7157070636749268
0.26591336727142334,32.558509826660156,1.0852712392807007,0.0038571441546082497
-0.37654566764831543,31.950389862060547,1.0093786716461182,0.200050950050354
-0.04647527262568474,7.433486461639404,1.169251799583435,0.25543153285980225
0.3642314672470093,28.82176399230957,-1.0120220184326172,-0.19888761639595032
0.30719220638275146,28.877775192260742,-1.022965908050537,-0.19166021049022675
0.45327433943748474,9.985997200012207,-1.119724154472351,-0.2548833191394806
0.4453883469104767,35.023006439208984,-0.9948155879974365,-0.21178653836250305
0.521803617477417,1.6963392496109009,-0.006382519844919443,0.4812626540660858
0.28353390097618103,35.18303680419922,-1.0267308950424194,-0.18826639652252197
-0.9717310070991516,18.723745346069336,0.7491210103034973,0.7156129479408264
-0.5567269325256348,29.685937881469727,-1.0628691911697388,0.19109365344047546
1.131077527999878,27.189437866210938,0.5841175317764282,-1.414939522743225
0.6274868845939636,2.5685136318206787,0.1487080454826355,-0.18916258215904236
-1.1783086061477661,24.6849365234375,0.42359769344329834,1.3487944602966309
-0.00662223482504487,13.402680397033691,1.0920295715332031,0.0781317725777626
1.0156755447387695,28.101619720458984,-0.7247587442398071,-0.8182833790779114
0.7090135216712952,0.8641728162765503,-0.41921693086624146,0.2867397964000702
-0.02047891728579998,29.189838409423828,-1.073248267173767,-0.10510047525167465
-1.1674574613571167,30.990198135375977,0.4584837257862091,1.2999051809310913
-1.0243600606918335,31.23024559020996,0.7149311900138855,0.8392180800437927
-0.7207659482955933,23.564712524414062,-1.0185121297836304,0.4027717411518097
1.0042343139648438,8.34566879272461,0.9299977421760559,-1.1527971029281616
1.1494698524475098,9.249850273132324,-0.6366093754768372,-1.3448021411895752
-1.2388850450515747,30.670133590698242,-0.03456813097000122,1.7021257877349854
0.5095687508583069,3.7047410011291504,-0.4443601369857788,-0.6500366926193237
1.2270411252975464,33.95079040527344,-0.19619834423065186,-1.586756706237793
1.1759583950042725,33.558712005615234,0.4553205370903015,-1.558272123336792
0.6486737132072449,3.2166433334350586,-0.128798708319664,-0.6079720854759216
0.47199001908302307,7.865572929382324,1.202546238899231,-0.12683318555355072
0.40458762645721436,28.781755447387695,-1.0039527416229248,-0.20493976771831512
0.06824937462806702,22.82856559753418,-1.062700629234314,-0.14775024354457855
0.7787545323371887,14.130825996398926,0.9971478581428528,-0.5021688938140869
1.251685619354248,8.729745864868164,0.3032861351966858,-1.9866093397140503
0.5667997002601624,3.5607120990753174,-0.35004159808158875,-0.6586300134658813
-0.282765656709671,13.146629333496094,1.0625197887420654,0.13951145112514496
0.10218986868858337,22.796558380126953,-1.0582756996154785,-0.1586693376302719
0.7158387899398804,15.851170539855957,-0.9095274806022644,-0.3089985251426697
0.16736063361167908,35.29505920410156,-1.0461134910583496,-0.17118805646896362
1.0795921087265015,20.836166381835938,0.6837558150291443,-1.2512083053588867
0.444306343793869,9.993998527526855,-1.121761679649353,-0.2518538236618042
1.22999107837677,33.93478775024414,-0.17067500948905945,-1.6057484149932861
1.238905668258667,33.838768005371094,-0.012342551723122597,-1.687875747680664
-0.793506383895874,6.70534086227417,0.8290650844573975,0.7446812391281128
1.2745972871780396,8.889778137207031,-0.017685675993561745,-1.9959132671356201
0.9568999409675598,21.900379180908203,-0.7791565656661987,-0.6905038952827454
0.4501263499259949,13.818763732910156,1.0888203382492065,-0.11908036470413208
-0.406955748796463,23.268653869628906,-1.0824685096740723,0.06885579973459244
1.146006464958191,34.174835205078125,-0.513116717338562,-1.215688943862915
1.0727498531341553,14.466893196105957,0.7149668335914612,-1.2142809629440308
-1.251911997795105,11.61832332611084,-0.3757815361022949,1.873435616493225
-0.9861621856689453,11.234247207641602,-0.9501355886459351,1.0206626653671265
0.601713240146637,1.1602320671081543,-0.29478612542152405,0.5140023231506348
0.7271217107772827,8.081616401672363,1.1416321992874146,-0.47965842485427856
1.2454968690872192,14.938987731933594,-0.019451288506388664,-1.6786350011825562
